symbol,company,market_cap_cr,rank,cap_tier
500367,RUBFILA INTERNATIONAL LTD.,433.84,1895,Small
513361,India Homes Limited,433.68,1896,Small
538961,GENUS PAPER & BOARDS LIMITED,432.52,1897,Small
504028,GEE LTD.,430.55,1898,Small
530365,ORIENT BELL LIMITED,430.17,1899,Small
543901,ROBUST HOTELS LIMITED,429.74,1900,Small
540730,Mehai Technology Limited,428.38,1901,Small
526179,LUDLOW JUTE & SPECIALITIES LTD,425.32,1902,Small
500166,GOODRICKE GROUP LTD.,424.70,1903,Small
538715,Dhabriya Polywood Limited,422.96,1904,Small
544547,Jinkushal Industries Limited,422.69,1905,Small
531694,RAINBOW FOUNDATIONS LTD.,421.12,1906,Small
533270,BEDMUTHA INDUSTRIES LTD.,420.40,1907,Small
533252,WELSPUN INVESTMENTS AND COMMER,419.27,1908,Small
532329,DANLAW TECHNOLOGIES INDIA LTD.,418.14,1909,Small
522014,UNITED DRILLING TOOLS LTD.,416.70,1910,Small
530377,NILA INFRASTRUCTURES LTD.,416.66,1911,Small
544513,Dev Accelerator Limited,415.42,1912,Small
540726,Trident Texofab Limited,412.35,1913,Small
506528,KELTECH ENERGIES LTD.,412.22,1914,Small
532980,GOKUL REFOILS & SOLVENT LTD.,408.91,1915,Small
505750,JOSTS ENGINEERING CO.LTD.,407.49,1916,Small
509567,GOA CARBON LTD.,406.99,1917,Small
526935,ARUNIS ABODE LIMITED,406.51,1918,Small
532785,RUCHIRA PAPERS LTD.,406.34,1919,Small
539044,Manaksia Steels Limited,403.75,1920,Small
532907,IL&FS ENGINEERING AND CONSTRUC,403.57,1921,Small
530145,KISAN MOULDINGS LTD.,403.44,1922,Small
543210,Aarti Surfactants Limited,403.09,1923,Small
532713,SAKUMA EXPORTS LTD.,403.08,1924,Small
544670,BAI-KAKAJI POLYMERS LIMITED,402.83,1925,Small
544435,ADCOUNTY MEDIA INDIA LIMITED,402.81,1926,Small
542655,VIKAS LIFECARE LIMITED,402.19,1927,Small
512393,SHARDUL SECURITIES LTD.,402.13,1928,Small
532694,BARTRONICS INDIA LTD.,401.95,1929,Small
543668,B&B Triplewall Containers Limi,401.49,1930,Small
523754,MAHINDRA EPC IRRIGATION LIMITE,400.71,1931,Small
543442,Brand Concepts Limited,399.83,1932,Small
544219,VVIP Infratech Limited,399.34,1933,Small
501295,INDUSTRIAL INVESTMENT TRUST LT,399.20,1934,Small
532707,DYNEMIC PRODUCTS LTD.,399.08,1935,Small
539834,Balgopal Commercial limited,398.08,1936,Small
514010,RUDRA ECOVATION LIMITED,396.55,1937,Small
532666,FCS SOFTWARE SOLUTIONS LTD.,395.60,1938,Small
541400,ZIM Laboratories Limited,394.72,1939,Small
518091,ANJANI PORTLAND CEMENT LTD.,394.06,1940,Small
514175,VARDHMAN POLYTEX LTD.,392.19,1941,Small
500313,OIL COUNTRY TUBULAR LTD.,391.01,1942,Small
544091,Qualitek Labs Limited,390.67,1943,Small
514274,VARVEE GLOBAL LIMITED,389.56,1944,Small
532628,3I INFOTECH LTD.,387.53,1945,Small
532774,Inspirisys Solutions Limited,387.20,1946,Small
532617,JET AIRWAYS (INDIA) LTD.,386.69,1947,Small
543636,Dc Infotech and Communication,386.63,1948,Small
543543,B-RIGHT REALESTATE LIMITED,385.59,1949,Small
532712,RELIANCE COMMUNICATIONS LTD.,385.18,1950,Small
524790,EVEREST ORGANICS LTD.,384.13,1951,Small
544023,Kalyani Cast-Tech Limited,383.80,1952,Small
531525,ACE SOFTWARE EXPORTS LTD.,382.89,1953,Small
532776,SHIVAM AUTOTECH LTD.,382.48,1954,Small
524444,EVEXIA LIFECARE LIMITED,381.05,1955,Small
543746,LOGICA INFOWAY LIMITED,380.86,1956,Small
541353,Innovators Facade Systems Limi,380.13,1957,Small
540937,MEDICO REMEDIES LIMITED,379.99,1958,Small
544249,SHREE TIRUPATI BALAJEE AGRO TR,378.76,1959,Small
517172,Pervasive Commodities Limited,378.29,1960,Small
533543,BROOKS LABORATORIES LTD.,377.49,1961,Small
543715,Indiabulls Enterprises Limited,376.65,1962,Small
541701,Supershakti Metaliks Limited,375.88,1963,Small
532740,LOKESH MACHINES LTD.,375.15,1964,Small
531281,MARBLE CITY INDIA LIMITED,374.38,1965,Small
544657,Pajson Agro India Limited,373.80,1966,Small
544524,JD CABLES LIMITED,372.17,1967,Small
532649,NECTAR LIFESCIENCES LTD.,369.81,1968,Small
509470,BOMBAY OXYGEN INVESTMENTS LIMI,369.04,1969,Small
543327,Exxaro Tiles Limited,368.94,1970,Small
530627,Vipul Organics Limited,368.82,1971,Small
500074,BPL LTD.,368.57,1972,Small
505850,MANGAL CREDIT AND FINCORP LTD.,368.20,1973,Small
505854,TRF LTD.,367.53,1974,Small
523373,MINI DIAMONDS (INDIA) LTD.,367.30,1975,Small
543930,Uravi Defence and Technology L,366.78,1976,Small
544568,DSM Fresh Foods Limited,366.75,1977,Small
530215,KINGS INFRA VENTURES LIMITED,366.63,1978,Small
500213,INTERNATIONAL TRAVEL HOUSE LTD,366.33,1979,Small
531364,Ekansh Concepts Limited,365.96,1980,Small
504084,KAYCEE INDUSTRIES LTD.,365.95,1981,Small
540679,HALEOS LABS LIMITED,365.32,1982,Small
500467,HARRISONS MALAYALAM LTD.,364.50,1983,Small
532853,ASAHI SONGWON COLORS LTD.,363.92,1984,Small
544626,EXATO TECHNOLOGIES LIMITED,363.19,1985,Small
544213,AELEA COMMODITIES LIMITED,363.08,1986,Small
537785,RACE ECO CHAIN LIMITED,361.03,1987,Small
506525,KANORIA CHEMICALS & INDUSTRIES,360.61,1988,Small
544453,Monarch Surveyors and Engineer,359.10,1989,Small
539518,Uday Jewellery Industries Limi,358.82,1990,Small
531082,ALANKIT,356.27,1991,Small
544346,RDB Real Estate Constructions,356.03,1992,Small
542679,Dhanashree Electronics Limited,354.72,1993,Small
543364,Markolines Pavement Technologi,354.71,1994,Small
511754,SHALIBHADRA FINANCE LTD.,354.42,1995,Small
543958,VL E-Governance & IT Solutions,354.06,1996,Small
532344,SOFTSOL INDIA LTD.,353.59,1997,Small
530961,Vikas EcoTech Limited,352.58,1998,Small
543962,D.P. WIRES LIMITED,352.50,1999,Small
512296,BHAGYANAGAR INDIA LTD.,351.99,2000,Small
